0.191	0.99214	-0.125136	4.70608	0.0380694	0.301833	2.12664	5.52361
0.192	0.992175	-0.124855	4.70821	0.0328181	0.260794	2.12707	5.51827
0.193	0.992205	-0.124615	4.71034	0.0275534	0.219386	2.12748	5.51294
0.194	0.99223	-0.124416	4.71246	0.0222674	0.177585	2.12785	5.50761
0.195	0.99225	-0.12426	4.71459	0.0169518	0.135365	2.1282	5.50228
0.196	0.992264	-0.124146	4.71672	0.0115982	0.0927014	2.12851	5.49695
0.197	0.992273	-0.124074	4.71885	0.00619768	0.0495653	2.12879	5.49163
0.198	0.992276	-0.124047	4.72098	0.000741077	0.00592804	2.12903	5.48632
0.199	0.992274	-0.124063	4.72311	-0.00478119	-0.0382408	2.12924	5.481
0.2	0.992267	-0.124123	4.72524	-0.0103791	-0.082973	2.12941	5.47569
0.201	0.992254	-0.124229	4.72736	-0.0160633	-0.128302	2.12953	5.47039
0.202	0.992235	-0.12438	4.72949	-0.0218447	-0.174265	2.12961	5.46509
0.203	0.99221	-0.124578	4.73162	-0.0277349	-0.220897	2.12965	5.45979
0.204	0.992179	-0.124822	4.73375	-0.0337461	-0.268239	2.12963	5.4545
0.205	0.992142	-0.125114	4.73588	-0.0398913	-0.316333	2.12956	5.44922
0.206	0.992099	-0.125455	4.73801	-0.0461841	-0.365224	2.12943	5.44394
0.207	0.99205	-0.125845	4.74014	-0.052639	-0.414959	2.12925	5.43866
0.208	0.991994	-0.126285	4.74227	-0.0592714	-0.465588	2.129	5.4334
0.209	0.991931	-0.126777	4.7444	-0.0660978	-0.517166	2.12869	5.42814
0.21	0.991862	-0.12732	4.74653	-0.0731356	-0.569749	2.1283	5.42289
0.211	0.991785	-0.127916	4.74866	-0.0804036	-0.6234	2.12784	5.41765
0.212	0.991701	-0.128567	4.75078	-0.0879218	-0.678184	2.1273	5.41242
0.213	0.991609	-0.129273	4.75291	-0.0957118	-0.734171	2.12667	5.40721
0.214	0.991509	-0.130036	4.75504	-0.103797	-0.791438	2.12595	5.402
0.215	0.991401	-0.130857	4.75716	-0.112201	-0.850066	2.12513	5.3968
0.216	0.991285	-0.131736	4.75929	-0.120953	-0.910143	2.1242	5.39162
0.217	0.991159	-0.132677	4.76141	-0.130081	-0.971763	2.12316	5.38646
0.218	0.991024	-0.133681	4.76353	-0.139616	-1.03503	2.122	5.38131
0.219	0.99088	-0.134748	4.76566	-0.149594	-1.10005	2.1207	5.37617
0.22	0.990725	-0.135881	4.76778	-0.160052	-1.16695	2.11926	5.37106
0.221	0.99056	-0.137083	4.76989	-0.17103	-1.23586	2.11767	5.36597
